# N=25 REP=500 dy=0.1
# GRG
# midaCompConMax p
0 1
0.00625 1.032
0.009375 1.068
0.0125 1.146
0.015625 1.168
0.01875 1.258
0.0203125 1.3
0.021875 1.37
0.0234375 1.412
0.025 1.472
0.028125 1.488
0.0289063 1.528
0.0296875 1.612
0.03125 1.608
0.0328125 1.688
0.034375 1.714
0.0375 1.788
0.040625 1.88
0.04375 1.942
0.046875 2.03
0.05 2.082
0.0507812 2.132
0.0515625 2.19
0.053125 2.192
0.05625 2.256
0.059375 2.338
0.0625 2.402
0.0640625 2.486
0.065625 2.52
0.06875 2.594
0.071875 2.686
0.075 2.764
0.0765625 2.836
0.078125 2.932
0.0796875 2.96
0.08125 3.036
0.084375 3.12
0.0875 3.172
0.0882813 3.2
0.0890625 3.296
0.090625 3.332
0.0921875 3.308
0.0929688 3.498
0.09375 3.432
0.096875 3.438
0.0976562 3.59
0.0984375 3.666
0.0992188 3.698
0.1 3.772
0.103125 3.85
0.104688 3.894
0.105469 3.864
0.10625 4.014
0.107813 3.964
0.108594 4.17
0.109375 4.122
0.110937 4.17
0.111719 4.17
0.1125 4.334
0.113281 4.26
0.114063 4.462
0.115625 4.474
0.116406 4.572
0.117188 4.712
0.11875 4.698
0.121875 4.744
0.122656 4.838
0.123438 4.846
0.124219 4.926
0.125 5.066
0.126562 5.022
0.127344 5.018
0.128125 5.216
0.129688 5.316
0.130469 5.27
0.13125 5.46
0.134375 5.486
0.135156 5.726
0.135938 5.73
0.1375 5.762
0.138281 5.812
0.139063 5.988
0.140625 5.918
0.141406 6.146
0.142188 6.044
0.14375 6.08
0.144531 6.376
0.145313 6.586
0.146875 6.558
0.15 6.65
0.151563 6.696
0.152344 6.96
0.153125 6.982
0.153906 7.106
0.154688 7.154
0.155469 7.138
0.15625 7.296
0.157031 7.638
0.157813 7.612
0.158594 7.338
0.159375 7.718
0.160938 7.622
0.161719 7.996
0.1625 7.958
0.163281 7.746
0.164063 7.8
0.164844 8.062
0.165625 8.134
0.166406 8.466
0.167188 8.428
0.167969 8.194
0.16875 8.27
0.169531 8.604
0.170313 8.63
0.171094 8.896
0.171875 8.83
0.172656 8.992
0.173438 9
0.174219 9.322
0.175 9.326
0.178125 9.392
0.178906 9.684
0.179688 9.798
0.180469 9.886
0.18125 9.906
0.184375 9.942
0.185156 10.448
0.185938 10.36
0.186719 10.56
0.1875 10.72
0.189062 10.734
0.189844 11.06
0.190625 11.084
0.19375 11.174
0.196875 11.238
0.197656 12.27
0.198438 12.032
0.199219 12.382
0.2 12.354
0.200781 12.478
0.201563 12.75
0.202344 12.666
0.203125 12.548
0.203906 12.694
0.204688 12.668
0.205469 13.122
0.20625 12.904
0.207031 13.028
0.207813 13.284
0.208594 13.612
0.209375 13.174
0.210156 13.546
0.210938 13.528
0.211719 13.882
0.2125 13.884
0.215625 13.97
0.216406 14.658
0.217188 14.514
0.217969 14.868
0.21875 15.028
0.219531 15.072
0.220312 15.478
0.221875 15.52
0.222656 15.788
0.223438 15.268
0.224219 15.656
0.225 15.702
0.225781 15.56
0.226562 16.076
0.227344 16.206
0.228125 15.902
0.228906 15.932
0.229688 16.766
0.23125 16.846
0.232813 16.766
0.233594 17.204
0.234375 17.058
0.235156 17.256
0.235937 17.266
0.236719 17.442
0.2375 17.634
0.238281 17.296
0.239062 17.278
0.239844 17.804
0.240625 17.832
0.241406 18.088
0.242188 18.316
0.242969 17.952
0.24375 18.202
0.244531 18.518
0.245312 18.64
0.246094 18.978
0.246875 18.506
0.247656 18.848
0.248438 18.666
0.249219 18.972
0.25 19.376
0.253125 19.416
0.253906 19.656
0.254687 19.76
0.255469 19.938
0.25625 20.226
0.259375 20.14
0.260938 20.1
0.261719 20.516
0.2625 20.43
0.264062 20.488
0.264844 21.062
0.265625 20.286
0.266406 21.028
0.267188 20.87
0.267969 20.864
0.26875 21.124
0.269531 21.256
0.270313 20.988
0.271094 21.376
0.271875 21.376
0.275 21.462
0.275781 21.768
0.276563 21.85
0.277344 21.982
0.278125 21.692
0.278906 22.364
0.279687 21.992
0.280469 22.212
0.28125 22.12
0.282031 22.444
0.282813 22.26
0.284375 22.28
0.285937 22.336
0.286719 22.48
0.2875 22.658
0.288281 22.668
0.289062 22.192
0.289844 22.746
0.290625 22.838
0.29375 22.846
0.295312 22.86
0.296094 23.044
0.296875 23.206
0.3 23.192
0.300781 23.118
0.301562 23.328
0.302344 23.392
0.303125 23.542
0.30625 23.468
0.309375 23.536
0.310156 23.806
0.310937 23.822
0.3125 23.85
0.31875 23.908
0.321875 23.976
0.323437 24.042
0.324219 24.036
0.325 24.21
0.3375 24.282
0.340625 24.352
0.341406 24.448
0.342187 24.588
0.34375 24.568
0.35 24.656
0.3625 24.686
0.36875 24.73
0.371875 24.8
0.375 24.836
0.4 24.93
0.5 24.998
0.6 25
0.7 25
0.8 25
0.9 25
1 25
