# N=150 REP=500 dy=0.01
# GRG
# eulerianPath p
0 1
0.0015625 0.998
0.00234375 0.978
0.003125 0.942
0.00390625 0.912
0.0046875 0.852
0.00546875 0.724
0.00625 0.62
0.00703125 0.514
0.0078125 0.354
0.00859375 0.304
0.009375 0.194
0.0101563 0.124
0.0109375 0.086
0.0117188 0.04
0.0125 0.026
0.0132813 0.012
0.0140625 0.01
0.015625 0.002
0.01875 0
0.025 0
0.05 0
0.1 0
0.2 0
0.3 0
0.4 0
0.5 0
0.6 0
0.7 0
0.8 0
0.9 0
1 0
